Drogon.A1ModJulian,Drogon.EarthMJ2000Eq.X,Drogon.EarthMJ2000Eq.Y,Drogon.EarthMJ2000Eq.Z,Drogon.EarthMJ2000Eq.VX,Drogon.EarthMJ2000Eq.VY,Drogon.EarthMJ2000Eq.VZ
21545.43495775689,-4305.711819,-3690.040918,-3859.643109,5.930011937516935,-3.512373669,-3.264006719
21545.43603208253,-3733.387659,-3995.892943,-4141.522399,6.390708818889206,-3.071919739,-2.804197928
21545.43710676226,-3121.217574,-4259.399804,-4379.378147,6.78346092334584,-2.598916341,-2.314602134
21545.43818177542,-2475.698282,-4477.737008,-4570.650964,7.104096952687579,-2.098388815,-1.800435557
21545.43925712846,-1803.669278,-4648.564438,-4713.281756,7.349221238194353,-1.575636314,-1.267157219
21545.44033276024,-1112.298867,-4770.036467,-4805.721386,7.516224965936611,-1.036221485,-0.720457822
21545.44140863946,-408.9482397,-4840.841376,-4846.964488,7.603339594722082,-0.485866086,-0.16615272
21545.44248471836,298.8793273161155,-4860.208773,-4836.554812,7.609643629281182,0.06958676857714352,0.3898564971403238
21545.44356095769,1003.635606839152,-4827.920469,-4774.592043,7.535074184711593,0.6242461227865272,0.9416564145958135
21545.44463729731,1697.790036552555,-4744.313849,-4661.732535,7.380429029200339,1.172219512299227,1.483368601838643
21545.44571368945,2373.933455077987,-4610.278322,-4499.181349,7.147357503732034,1.707691770276107,2.00922844341993
21545.44679009732,3024.856842142107,-4427.243181,-4288.676718,6.838339869924806,2.224984680153226,2.513644302352873
21545.44786647375,3643.616045409418,-4197.164908,-4032.474509,6.456667137682785,2.718606063385113,2.991246118067644
21545.44894278242,4223.61983251037,-3922.502554,-3733.319756,6.006402044249496,3.183318171696687,3.436952496786599
21545.45001899276,4758.697022391518,-3606.190711,-3394.416612,5.492337268708098,3.614190425873704,3.846021995229594
21545.4510950886,5243.165809185156,-3251.603915,-3019.389643,4.919940157598718,4.006654890961436,4.214106535099207
21545.45217106221,5671.889319857053,-2862.520353,-2612.244958,4.29529648912288,4.356551649483567,4.537294635175137
21545.45324691144,6040.327563334987,-2443.081532,-2177.327454,3.625047465767316,4.660172051657963,4.812152194342109
21545.45432264912,6344.586778114262,-1997.743574,-1719.269766,2.91631287807078,4.91430062183263,5.035761296948869
21545.45539827822,6581.451685008639,-1531.239418,-1242.952847,2.176631069806665,5.116243386626781,5.205746121457874
21545.45647382681,6748.427079435444,-1048.513744,-753.4388655,1.413854905262361,5.263864476951576,5.320305185241598
21545.45754932002,6843.754518979601,-554.6821366,-255.929387,0.6360857743471959,5.355602151780085,5.378224606200007
21545.45862479259,6866.431582780117,-54.97185286,244.2949370942832,-0.148422001,5.39048710091514,5.378892323130204
21545.45970026784,6816.220800604568,445.3232260837777,741.9200733213527,-0.931334594,5.368151651418569,5.322304141070032
21545.46077579458,6693.650455268356,940.9149248931548,1231.671207976473,-1.704354771,5.288832950336122,5.209061846782739
21545.46185138776,6500.013108728329,1426.548498753388,1708.340687974936,-2.45926782,5.153372250278817,5.0403704551552
21545.462927078,6237.349327203588,1897.080520954772,2166.865423960698,-3.188065251,4.963203753567691,4.818021566657318
21545.46400289326,5908.427283234014,2347.524048185539,2602.371412000377,-3.883016372,4.720338681282999,4.544374187875844
21545.46507884491,5516.719979243402,2773.095406242848,3010.219759273776,-4.536741529,4.42734727152846,4.222333375286927
21545.46615494807,5066.364338847287,3169.273405759522,3386.064313447442,-5.142303285,4.087326903100408,3.855314166487948
21545.4672311969,4562.128751852058,3531.838263656759,3725.88937263877,-5.693265162,3.703876310951107,3.447213001695039
21545.46830757828,4009.360368656788,3856.923249380627,4026.059191059364,-6.183768819,3.281054690901323,3.002363175909793
21545.46938408237,3413.923653663385,4141.059554604742,4283.360297838245,-6.60859967,2.823334243296913,2.52548420117641
21545.47046066939,2782.15740159327,4381.205691969803,4495.029154827218,-6.963228499,2.335567345054791,2.021646840465558
21545.47153731018,2120.786116811516,4574.792594907834,4658.793433144855,-7.243876062,1.822919165937699,1.496202515687952
21545.47261395225,1436.86813443331,4719.745117662665,4772.89131714547,-7.447542206,1.290829054362704,0.9547430539885866
21545.47369056737,737.6904005811325,4814.512811870796,4836.09764726126,-7.572048285,0.7449310120375671,0.403018889025367
21545.47476708921,30.72953795431714,4858.080013827383,4847.732329670371,-7.616050269,0.1910260181391975,-0.153089569
21545.47584346692,-676.463382,4849.984335183651,4807.67367081045,-7.579063451,-0.365004973,-0.707660447
21545.4769196415,-1376.329981,4790.320054748216,4716.358745541602,-7.461466282,-0.917250735,-1.254780675
21545.47799558723,-2061.413531,4679.733986508751,4574.774313873348,-7.264492112,-1.459852815,-1.788629061
21545.47907123335,-2724.389762,4519.424399438461,4384.454287316512,-6.990229403,-1.987027497,-2.303498629
21545.48014656121,-3358.207751,4311.11751746349,4147.449759589519,-6.641583772,-2.493175787,-2.793905284
21545.48122154161,-3956.125636,4057.053676764812,3866.313419382997,-6.222259259,-2.972911224,-3.254615104
21545.48229616063,-4511.798142,3759.95800398474,3544.066108756198,-5.736713613,-3.421129909,-3.680712681
21545.48337041351,-5019.339354,3423.010347145236,3184.163727057886,-5.19011297,-3.833062047,-4.067650888
21545.48444428962,-5473.378058,3049.815203475053,2790.464442908215,-4.588286108,-4.204318497,-4.411295627
21545.48551782271,-5869.134347,2644.34439427733,2367.167673630483,-3.937634188,-4.53095579,-4.707986948
21545.48659103398,-6202.442409,2210.912272416097,1918.788013667457,-3.245092212,-4.809498068,-4.954559425
21545.4876639584,-6469.804049,1754.120409038033,1450.097241816892,-2.518040138,-5.036984583,-5.148385749
21545.48873665537,-6668.423112,1278.802825972356,966.0677350903251,-1.76421412,-5.211002088,-5.287405152
21545.489809173,-6796.223769,789.9901020191921,471.8354717622539,-0.991646687,-5.329703504,-5.370139423
21545.4908815839,-6851.876474,292.8409628243944,-27.36981098,-0.2085545,-5.391833249,-5.395713097
21545.49195393964,-6834.805675,-207.390681,-526.2582088,0.5767183424697474,-5.396736126,-5.363859757
21545.49302630717,-6745.198418,-705.4268817,-1019.55143,1.355817439781382,-5.344367422,-5.274926671
21545.49409875652,-6583.999219,-1196.014577,-1502.031733,2.120459843551804,-5.235290405,-5.129868447
21545.49517135759,-6352.899779,-1673.978077,-1968.594179,2.862520850842885,-5.070668965,-4.930235545
21545.49624415492,-6054.32911,-2134.261576,-2414.288928,3.574104410723896,-4.852259391,-4.678162657
21545.49731720419,-5691.422375,-2571.998165,-2834.389008,4.247653349769639,-4.582385691,-4.376338723
21545.49839055155,-5267.993421,-2982.551316,-3224.430733,4.876015217487529,-4.2639164,-4.027980456
21545.49946422394,-4788.502102,-3361.5607,-3580.258189,5.452513404920231,-3.900237282,-3.636801511
21545.50053824169,-4258.005753,-3704.994207,-3898.073156,5.971026039330225,-3.495211895,-3.206969077
21545.50161261238,-3682.110722,-4009.189544,-4174.47459,6.426047279830514,-3.053142213,-2.743061341
21545.50268733302,-3066.914325,-4270.895475,-4406.497256,6.812746644315822,-2.578722312,-2.250018066
21545.50376239438,-2418.939189,-4487.308944,-4591.645875,7.12702089477922,-2.076986708,-1.733086144
21545.50483776535,-1745.074674,-4656.103892,-4727.921259,7.365532788265742,-1.553264852,-1.197771909
21545.50591342048,-1052.487454,-4775.463307,-4813.84817,7.525753732846689,-1.013112399,-0.649770008
21545.50698931926,-348.5577265,-4844.096478,-4848.489594,7.605984636089863,-0.462262956,-0.094913781
21545.50806541217,359.2035900723791,-4861.256348,-4831.460144,7.605376856302336,0.09343441033804541,0.4608886185006217
21545.5091416444,1063.238644196681,-4826.74954,-4762.932073,7.523942600250764,0.6480781834275997,1.011718117076337
21545.51021798776,1756.045363817733,-4740.936469,-4643.630407,7.362550116834544,1.195792364694067,1.551722847067421
21545.51129438306,2430.221302925983,-4604.72991,-4474.829349,7.122919882711965,1.730758212411463,2.075150069803311
21545.51237078162,3078.571243380975,-4419.584388,-4258.336386,6.807604948406176,2.247296656944576,2.576428010529164
21545.51344714287,3694.183095468469,-4187.478722,-3996.471047,6.419962643988358,2.739926498474751,3.050223031084259
21545.51452343964,4270.504468045131,-3910.891553,-3692.036591,5.964115855158282,3.203424004334104,3.491497670408772
21545.51559963635,4801.400658643353,-3592.778991,-3348.294674,5.444918624262777,3.632868525289746,3.895554886902501
21545.51667572159,5281.236623883879,-3236.533161,-2968.919728,4.867890827819462,4.023708414284063,4.258101062692351
21545.51775167484,5704.919671859416,-2845.954372,-2557.96886,4.239175411028196,4.371796230494506,4.57527935922604
21545.51882750166,6067.96753237341,-2425.197724,-2119.824924,3.565453933201143,4.673445434831045,4.84372248390751
21545.51990320615,6366.542144528368,-1978.737115,-1659.158647,2.853889944218425,4.925459867310359,5.060579563862301
21545.5209788196,6597.496149615695,-1511.305399,-1180.866294,2.112033582970386,5.125174331451519,5.22355217615182
21545.52205435659,6758.392399651812,-1027.862278,-690.0363445,1.347769809271819,5.270472880584928,5.330910195781438
21545.52312983412,6847.536049453401,-533.5345375,-191.887912,0.5692219749796501,5.35981785652456,5.381516151497922
21545.52420530341,6863.991069006721,-33.54698991,308.2993453317035,-0.215359193,5.392266665038834,5.374836541046577
21545.52528077964,6807.584502936098,466.7999028826117,805.2080961686347,-0.997633354,5.367476590742923,5.310944794570311
21545.52635630147,6678.911210515393,962.2127862159848,1293.566533204509,-1.769303122,5.285711768147356,5.190521632556261
21545.52743190632,6479.325074909783,1447.449054010998,1768.191826643076,-2.522184611,5.147837410751433,5.014845728745681
21545.52850761237,6210.930246272369,1917.363573080242,2224.036654030264,-3.248282385,4.955313663571277,4.785783745559648
21545.52958344788,5876.555015697175,2366.975823625856,2656.255241843825,-3.939895057,4.710176200317374,4.505765533076005
21545.53065942409,5479.729761532808,2791.510538510157,3060.243131262501,-4.589678672,4.415018746640383,4.177763335099362
21545.53173554877,5024.64849316292,3186.454488241698,3431.692229912291,-5.190733838,4.072963306239159,3.80525746475723
21545.53281182516,4516.125967612703,3547.604017542745,3766.636383328431,-5.736677272,3.687626719386059,3.392199057266081
21545.53388823246,3959.558393109641,3871.104452066522,4061.488987948339,-6.221699949,3.26309009507507,2.942976340103654
21545.5349647434,3360.861001129687,4153.499516259186,4313.089407087683,-6.640639418,2.803851013619876,2.462362918093933
21545.53604135068,2726.389765362753,4391.774816080449,4518.742618727285,-6.989041847,2.314763720835137,1.95545453136599
21545.53711800785,2062.907749605578,4583.376487421145,4676.236299149146,-7.263186879,1.801014145593428,1.427642505956942
21545.53819467328,1377.48923362861,4726.251892922003,4783.876727501906,-7.460144892,1.26804763289172,0.8845382390775625
21545.53927128516,677.4590278500134,4818.869229300355,4840.505380592691,-7.577803202,0.7215241410863065,0.3319267109704334
21545.54034781114,-29.71869186,4860.23967415074,4845.515439059959,-7.614895146,0.1672343585393651,-0.224319252
21545.54142417579,-736.4744027,4849.923664636553,4798.856357143542,-7.571008398,-0.388923893,-0.778263367
21545.54250033675,-1435.265381,4788.039946536756,4701.0361222124,-7.446594916,-0.941046251,-1.324007381
21545.54357626131,-2118.642,4675.259616662727,4553.111857425773,-7.242961089,-1.483271488,-1.855740605
21545.54465188469,-2779.302332,4512.804131293649,4356.684957258386,-6.962265538,-2.009822292,-2.367780955
21545.54572718069,-3410.216021,4302.424173056243,4113.87348540678,-6.607484947,-2.515102024,-2.854670296
21545.54680212474,-4004.675689,4046.381951506355,3827.291701902222,-6.18238852,-2.993735197,-3.311213937
21545.54787670794,-4556.376132,3747.422537335163,3500.017166141027,-5.691494213,-3.44063121,-3.732542407
21545.54895091327,-5059.468488,3408.749506511427,3135.563410060955,-5.140032368,-3.851029135,-4.114154646
21545.55002475517,-5508.640894,3033.977661083964,2737.828307702889,-4.533871619,-4.220565173,-4.451981869
21545.55109824867,-5899.157119,2627.101560239892,2311.060393842595,-3.879470254,-4.54530707,-4.742419668
21545.55217142437,-6226.911007,2192.44692186406,1859.807230419638,-3.183798809,-4.821802146,-4.982372202
21545.55324432245,-6488.464199,1734.625649704593,1388.868246241002,-2.454267656,-5.047112228,-5.169283506
21545.55431698915,-6681.078887,1258.488012309595,903.2449776830472,-1.698648936,-5.218844712,-5.301164583
21545.55538949566,-6802.746055,769.0626825933177,408.0794107119966,-0.924978344,-5.335180216,-5.376616002
21545.55646188592,-6852.197359,271.527652925615,-91.37599123,-0.141505021,-5.394885468,-5.394838209
21545.55753423747,-6828.923966,-228.8712286,-589.840938,0.6434418505359549,-5.397333074,-5.355644295
21545.55860661696,-6733.175742,-726.854209,-1082.041482,1.421511406581394,-5.342502911,-5.259458302
21545.55967907535,-6565.962989,-1217.159934,-1562.762647,2.184418377050725,-5.230985333,-5.107313777
21545.56075168539,-6329.041291,-1694.61711,-2026.919493,2.924059654676095,-5.063970942,-4.900837293
21545.56182451399,-6024.894713,-2154.184789,-2469.596738,3.632580733573088,-4.843236941,-4.642231177
21545.56289759651,-5656.721337,-2590.994282,-2886.090144,4.30244377766252,-4.571134784,-4.334257401
21545.56397097012,-5228.394649,-3000.415386,-3271.970861,4.926531560074182,-4.250559372,-3.980201088
21545.56504467503,-4744.421558,-3378.104791,-3623.131781,5.49822189504279,-3.884914754,-3.583832028
21545.56611872565,-4209.909389,-3720.041919,-3935.821814,6.011441410909248,-3.478086505,-3.149373967
21545.56719313355,-3630.505112,-4022.581239,-4206.695084,6.460742742394026,-3.03439334,-2.681451828
21545.56826789179,-3012.345464,-4282.487513,-4432.843653,6.841354436060731,-2.558547219,-2.185048851
21545.56934297507,-2361.994767,-4496.973634,-4611.832131,7.149233708663945,-2.055604679,-1.665454799
21545.57041838493,-1686.348231,-4663.740158,-4741.732083,7.381120030910998,-1.530891981,-1.128187874
21545.57149406443,-992.6113721,-4780.986286,-4821.132001,7.534547346613867,-0.989989867,-0.578978484
21545.5725699751,-288.1761211,-4847.445568,-4849.166336,7.607890955907959,-0.438638907,-0.023671696
21545.5736460941,419.458369787081,-4862.395265,-4825.520589,7.600375804653887,0.1173203834376519,0.5318334566780835
21545.57472235574,1122.728119888137,-4825.663794,-4750.43647,7.512084344091776,0.6719780557077194,1.081615287319222
21545.57579869927,1814.117995176073,-4737.637861,-4624.712806,7.343961873583488,1.219441082055168,1.619816455914185
21545.57687509179,2486.257909435803,-4599.253675,-4449.691461,7.097798826691691,1.753906620762519,2.140716626396906
21545.57795148801,3131.976402640684,-4411.988435,-4227.245816,6.776216342600613,2.269702005881719,2.638772012302621
21545.57902783294,3744.381315867915,-4177.846691,-3959.762617,6.382643468431982,2.761346722140723,3.108676432444452
21545.58010410787,4316.960157164984,-3899.32796,-3650.103968,5.921264664729578,3.223631285491683,3.545437611545062
21545.58118028571,4843.622840276647,-3579.406708,-3301.584821,5.396989467626051,3.65165098451403,3.944409537857403
21545.58225634397,5318.774432878134,-3221.497701,-2917.934156,4.815397820698116,4.040864570651594,4.301348397456366
21545.58333227017,5737.376446063131,-2829.41658,-2503.252012,4.182678060333395,4.387144811659287,4.612459930772098
21545.58440807337,6095.001932208352,-2407.332849,-2061.959244,3.505552637727099,4.68682505401432,4.874442079824471
21545.58548376064,6387.870827165165,-1959.732894,-1598.758376,2.79121961505914,4.936730186913624,5.084512877505172
21545.58655935341,6612.893612513527,-1491.365564,-1118.576562,2.047265585441459,5.134215084315362,5.240444188142149
21545.58763486886,6767.697392614115,-1007.199398,-626.521134,1.281596707120842,5.277188674835744,5.340582047181949
21545.58871033906,6850.653167608865,-512.3617686,-127.8170312,0.5023405765203812,5.36413951112415,5.383866833591787
21545.58978579423,6860.88837039982,-12.09232308,372.2407007484807,-0.282229478,5.394148725302784,5.369842042002539
21545.59086127751,6798.295201014436,488.318553497063,868.3491174206499,-1.063793741,5.366899816244704,5.298658524213439
21545.5919368002,6663.534432148766,983.5641512113395,1355.232257623544,-1.834042848,5.282683103210079,5.171075753428002
21545.59301240483,6458.024791399541,1468.406132690232,1827.72541641805,-2.584812492,5.142390465829753,4.988448952390849
21545.59408812388,6183.929624555355,1937.709787136955,2280.80989302131,-3.308140055,4.94750526227555,4.752715749780051
21545.59516397358,5844.139550218746,2386.495516653139,2709.663712056249,-3.99634581,4.700089417877265,4.466378592757963
21545.59623997086,5442.240110483809,2809.998886450398,3109.720036137522,-4.642126025,4.402758874043715,4.132474807730945
21545.59731612521,4982.477454395985,3203.717574413039,3476.712370554626,-5.238624536,4.058656897219596,3.754545699573825
21545.59839242181,4469.723967674639,3563.454242642445,3806.715676839105,-5.779497018,3.671427358402801,3.336606000698477
21545.59946885519,3909.414046990509,3885.374299401059,4096.200634638712,-6.258996488,3.245165594440765,2.883089661682397
21545.60054540437,3307.4985706044,4166.038891426325,4342.06420770675,-6.672020236,2.784383443567003,2.398811970090741
21545.60162202887,2670.386845783525,4402.443596275664,4541.665162351524,-7.014164831,2.293965374451694,1.888922276100618
21545.60269869276,2004.865475872675,4592.058428368341,4692.859545070701,-7.281782166,1.779107275048189,1.358839289558879
21545.6037753666,1318.023322716227,4732.854302842743,4794.022946533853,-7.472014899,1.245260159125098,0.8141924445449602
21545.60485199182,617.1982923582771,4823.321198041797,4844.065693566496,-7.582820504,0.6980912999767533,0.26078132143344
21545.60592850994,-90.11973833,4862.491774713754,4842.450935584447,-7.613002833,0.1434115969733455,-0.295499139
21545.60700487619,-796.3796445,4849.951560964786,4789.199632447554,-7.562224001,-0.412892414,-0.848727657
21545.6080810311,-1494.032736,4785.842733295246,4684.890663714036,-7.431008589,-0.964905563,-1.393004221
21545.60915692179,-2175.629099,4670.863501065042,4530.654624550646,-7.220740636,-1.506757191,-1.922523407
21545.61023252976,-2833.915326,4506.25427160757,4328.154291854158,-6.933640814,-2.032696532,-2.431648776
21545.61130780186,-3461.869695,4293.791863067473,4079.576707826198,-6.572759693,-2.537119183,-2.914939306
21545.61238271868,-4052.82002,4035.760256917007,3787.59701448475,-6.141930968,-3.01466062,-3.36724049
21545.61345725755,-4600.492263,3734.93010814857,3455.355005517717,-5.64574147,-3.460235738,-3.783722442
21545.61453142203,-5099.092144,3394.519828595595,3086.411331584175,-5.089470445,-3.869106183,-4.159943947
21545.61560522929,-5543.356508,3018.161193855477,2684.709950460665,-4.479036505,-4.23692448,-4.49189375
21545.61667869008,-5928.599304,2609.866664339522,2254.542579778984,-3.820946473,-4.559774518,-4.776028258
21545.61775183536,-6250.770569,2173.976661111048,1800.492354106172,-3.122210929,-4.834223665,-5.0093189
21545.61882470964,-6506.492132,1715.114090022139,1327.386059035401,-2.390270776,-5.057356379,-5.18928158
21545.61989736409,-6693.087958,1238.137621699507,840.2454234217602,-1.632920743,-5.226803548,-5.314001648
21545.62096984321,-6808.608946,748.0966611520153,344.2404125806424,-0.85823453,-5.340767013,-5.382154108
21545.62204223133,-6851.855767,250.1571451867077,-155.386494,-0.074443229,-5.398043274,-5.393020219
21545.62311458165,-6822.382062,-250.4198182,-653.342122,0.7101031066564757,-5.398028466,-5.346490225
21545.62418696169,-6720.5035,-748.3530573,-1144.358421,1.48705888969805,-5.340729523,-5.243067228
21545.62525943634,-6547.29272,-1238.388122,-1623.239178,2.248161242921816,-5.226761943,-5.083860277
21545.62633206863,-6304.56858,-1715.351901,-2084.9142,2.985319833317034,-5.057342502,-4.870571697
21545.62740490953,-5994.880882,-2174.201731,-2524.48773,3.690697041904164,-4.834277354,-4.605480325
21545.62847801876,-5621.479411,-2610.086822,-2937.29821,4.356805636478444,-4.559937701,-4.291411251
21545.62955142768,-5188.293407,-3018.383618,-3318.952627,4.976564755166812,-4.237242135,-3.931714667
21545.63062517254,-4699.882118,-3394.758585,-3665.386503,5.543396185909942,-3.869617317,-3.530220616
21545.6316992567,-4161.405441,-3735.201189,-3972.895306,6.051273500189573,-3.460973293,-3.091211157
21545.63277370467,-3578.546281,-4036.085652,-4238.191663,6.494812800790339,-3.015642519,-2.619353727
21545.6338484912,-2957.488536,-4294.189313,-4458.422575,6.869297150628315,-2.538361366,-2.119680902
21545.63492361765,-2304.812195,-4506.75015,-4631.220702,7.17075774182982,-2.034188936,-1.597504068
21545.63599904454,-1627.462619,-4671.481514,-4754.71737,7.395991330727219,-1.508483257,-1.058388241
21545.63707475789,-932.6371452,-4786.611147,-4827.574792,7.542611806413563,-0.966814374,-0.508061746
21545.63815068825,-227.7594087,-4850.891292,-4848.994698,7.609061199614382,-0.414946015,0.04760313338409615
21545.63922681446,479.6673482155102,-4863.624011,-4818.734776,7.594639406083068,0.1412766366667397,0.6027045037830996
21545.64030307897,1182.086530567765,-4824.662325,-4737.108228,7.49950285893955,0.6959450024613342,1.151329200172958
21545.64137943777,1872.002665766571,-4734.415211,-4604.981788,7.32466606019458,1.243174213671712,1.687640314878721
21545.64245583017,2542.043491671744,-4593.844742,-4423.769041,7.071994461699538,1.777149373530206,2.205923367634596
21545.64353220756,3185.058829942482,-4404.453923,-4195.412157,6.744181964596189,2.292201481336767,2.700661173529872
21545.64460853945,3794.200445413521,-4168.266304,-3922.356546,6.344717268320271,2.782869262111359,3.166593919985241
21545.64568478769,4362.980117122253,-3887.807664,-3607.528873,5.877855042267149,3.243944380898111,3.598762908313915
21545.64676094108,4885.357338202593,-3566.069503,-3254.29506,5.348557370907431,3.670541555780053,3.992577330552449
21545.64783697022,5355.779825972035,-3206.487937,-2866.436527,4.762461490239994,4.058131513449331,4.343845491044549
21545.64891288042,5769.266696697145,-2812.889942,-2448.091201,4.125793914754579,4.402609747465999,4.648838480589699
21545.64998866491,6121.438637812473,-2389.466347,-2003.724447,3.445328371756506,4.700322804193822,4.90431406013087
21545.65106433801,6408.575947031594,-1940.71483,-1538.068326,2.728294569369063,4.948118304655111,5.107561198790739
21545.65213990638,6627.646808766112,-1471.402729,-1056.082454,1.982318556567404,5.143370736394383,5.25642230681181
21545.65321541116,6776.346345176997,-986.498054,-562.8824317,1.215311857602029,5.284017214426177,5.349322218319746
21545.65429087469,6853.107501407088,-491.1399883,-63.70943637,0.4354230785761866,5.368568901848145,5.385276681864575
21545.65536632412,6857.122997788713,9.42499623991165,436.1352136236875,-0.349065488,5.396132398706198,5.363907364292906
21545.65644178916,6788.352340544634,509.8972193853165,931.3447743433225,-1.129825499,5.366418365798321,5.285445031739945
21545.65751732268,6647.517873759115,1004.98861711232,1416.671836983406,-1.898586551,5.279741463767365,5.150722987240464
21545.65859293946,6436.10350668968,1489.44948618571,1886.9552457651,-2.647180409,5.137019964413334,4.961173879289839
21545.65966867885,6156.333158551625,1958.152037534506,2337.202441342622,-3.367672744,4.939761668670317,4.718807314211713
21545.66074455041,5811.158741709359,2406.119840701311,2762.618388316128,-4.052409856,4.690054316936412,4.426197239562613
21545.66182057126,5404.222801819594,2828.597014688194,3158.67257161746,-4.694125547,4.390537797966409,4.086447327900578
21545.66289674211,4939.828878759781,3221.088794764379,3521.137892186465,-5.28600262,4.044381040111112,3.703163849287818
21545.66397305579,4422.89596674015,3579.413816984819,3846.140239518006,-5.82175104,3.655247180202463,3.280415743521985
21545.66504951144,3858.900363103367,3899.75355345193,4130.204399913285,-6.295680261,3.227249089748546,2.822685383810672
21545.66612607528,3253.839090955509,4178.682063562623,4370.281656152885,-6.70274122,2.764921492222031,2.334837804327677
21545.66720271781,2614.149152752197,4413.216222497428,4563.795004866231,-7.038597966,2.273160034245365,1.822054996077922
21545.66827939677,1946.648423806689,4600.844239634093,4708.664038667966,-7.29966639,1.757177065973336,1.289788952278576
21545.66935608093,1258.448339550123,4739.558008234572,4803.331826702021,-7.483157947,1.222436139266718,0.7436931031161678
21545.67043269809,556.9105786634874,4827.869203982556,4846.778334220491,-7.58710078,0.6746209509374804,0.1895895911612162
21545.67150921002,-150.480283,4864.835942908478,4838.538994853609,-7.610374177,0.1195391348287841,-0.36662943
21545.67258555173,-856.1591594,4850.067376662513,4778.706626590056,-7.552713756,-0.43690794,-0.919032678
21545.67366167865,-1552.593597,4783.730486445996,4667.930990555233,-7.414717777,-0.98881098,-1.461736271
21545.67473755786,-2232.359456,4666.544781408988,4507.40861984719,-7.197837458,-1.53030999,-1.988960659
21545.6758131408,-2888.203914,4499.776927408204,4298.873353962515,-6.904368737,-2.055642036,-2.495078191
21545.67688838709,-3513.13969,4285.2255779438,4044.57505527847,-6.537427853,-2.559214827,-2.97468543
21545.67796326259,-4100.519197,4025.200759024616,3747.254133418495,-6.100919701,-3.035665665,-3.42266036
21545.67903777575,-4644.123629,3722.486720215387,3410.098569162087,-5.599479511,-3.479933965,-3.834231408
21545.68011190702,-5138.190102,3380.32782176574,3036.727884686114,-5.038453247,-3.887284693,-4.204999886
21545.68118567486,-5577.505548,3002.374667393664,2631.133110483569,-4.423811617,-4.253387301,-4.531013576
21545.68225909959,-5957.441076,2592.65339384456,2197.643672676489,-3.762102235,-4.574347196,-4.808795304
21545.68333220249,-6274.000421,2155.523260713944,1740.881676017079,-3.060381475,-4.846749339,-5.035382293
21545.68440505298,-6523.871636,1695.60971181551,1265.691476538908,-2.326106265,-5.067705836,-5.208366849
21545.68547767971,-6704.434606,1217.791664428291,777.1262219860824,-1.567111834,-5.234865725,-5.325904836
21545.68655014504,-6813.806748,727.1192385250939,280.3624872136066,-0.791477165,-5.346458109,-5.386750108
21545.68762250633,-6850.85141,228.7771830847734,-219.3370744,-0.007463028,-5.40130285,-5.390261223
21545.68869484812,-6815.189,-271.9838209,-716.6933146,0.776601200817792,-5.398824256,-5.336407757
21545.68976722609,-6707.199028,-769.8753174,-1206.439128,1.552366922297544,-5.339054586,-5.225770571
21545.69083970726,-6528.017517,-1259.644313,-1683.392671,2.311586124974919,-5.222635261,-5.059535151
21545.69191235582,-6279.524926,-1736.120863,-2142.504355,3.0461899465597,-5.050808354,-4.839477875
21545.69298522046,-5964.331414,-2194.266153,-2578.904156,3.748367060448632,-4.825405231,-4.567949418
21545.69405835202,-5585.74741,-2629.232932,-2987.960268,4.410659544218061,-4.548823618,-4.247845402
21545.69513179224,-5147.753145,-3036.411287,-3365.323048,5.026034412811529,-4.224002769,-3.882576698
21545.69620556654,-4654.962928,-3411.475112,-3706.969289,5.587954598712543,-3.85439443,-3.476035543
21545.69727968361,-4112.580889,-3750.429483,-4009.24681,6.090449573366785,-3.443927306,-3.032555141
21545.69835415746,-3526.337067,-4049.661152,-4268.920842,6.528188644193697,-2.996956655,-2.556854189
21545.69942898916,-2902.436681,-4305.971412,-4483.20365,6.896526380222818,-2.518224041,-2.05399337
21545.70050414739,-2247.508762,-4516.608888,-4649.784024,7.191547304989157,-2.012817394,-1.529332173
21545.70157960845,-1568.51388,-4679.31087,-4766.862533,7.410121558711672,-1.486100172,-0.988454085
21545.70265534095,-872.6784016,-4792.324563,-4833.168466,7.549930651321096,-0.943661319,-0.437114526
21545.7037313038,-167.4188343,-4854.427511,-4847.975241,7.609491895518693,-0.391258167,0.1188181864175863
21545.70480745642,539.7445397172297,-4864.94291,-4811.109978,7.588175069548244,0.1652486807366456,0.6734293851857821
21545.70588373438,1241.253120381812,-4823.748371,-4722.957864,7.486210919788247,0.7199439004024932,1.220807496502824
21545.70696008275,1929.614299141457,-4731.279372,-4584.458602,7.304690393780302,1.266936660627807,1.755123508854731
21545.70803646889,2597.490623585321,-4588.520373,-4397.091487,7.045546441005087,1.800428603325579,2.270698031866116
21545.70911283023,3237.746555452273,-4396.999643,-4162.867024,6.711544883278039,2.314748524009773,2.762035682715814
21545.71018915277,3843.573111039509,-4158.760447,-3884.289661,6.306234866459509,2.804450127782702,3.223919750246752
21545.71126538797,4408.511405671881,-3876.352336,-3564.347352,5.833936670874232,3.264329746535368,3.651429385208709
21545.71234151631,4926.558462608824,-3552.790482,-3206.463669,5.299675273261975,3.689511241699303,4.040020227504634
21545.7134175251,5392.216743056626,-3191.525711,-2814.46433,4.709133500456924,4.075486737154711,4.385562190365282
21545.71449340531,5800.550389366089,-2796.407785,-2392.536539,4.06859382581337,4.418163637831602,4.684382723553692
