Viserion.A1ModJulian,Viserion.EarthMJ2000Eq.X,Viserion.EarthMJ2000Eq.Y,Viserion.EarthMJ2000Eq.Z,Viserion.EarthMJ2000Eq.VX,Viserion.EarthMJ2000Eq.VY,Viserion.EarthMJ2000Eq.VZ
21545.40673523639,1927.053542615045,-3215.45293,5751.375787280397,4.674156628958571,5.779412500993199,1.657305988655271
21545.40781061125,2350.372134038846,-2662.399232,5874.554078092805,4.430003053546513,6.114917418530603,0.9918343323664649
21545.40888582102,2748.744876806613,-2081.246075,5935.350641661256,4.138967882904189,6.385662771658919,0.3158788569248647
21545.40996083775,3117.95437483233,-1478.169788,5933.141718385057,3.804124442127058,6.588815758902887,-0.363425869
21545.41103564316,3454.097410619662,-859.5700241,5867.972535505955,3.428997942967886,6.722249656336639,-1.038918654
21545.41211022434,3753.623204670679,-232.0042867,5740.554367650048,3.017530784202705,6.784561935216933,-1.703479866
21545.41318456496,4013.367679283143,397.8756573003198,5552.257367755538,2.574047437811357,6.775088247638072,-2.350096459
21545.41425865428,4230.589112908444,1023.398638231348,5305.095171575927,2.103209302391735,6.693911964660572,-2.971937786
21545.4153324693,4402.993752556975,1637.933877326063,5001.708309158914,1.609977285457753,6.541868473035395,-3.562415202
21545.41640601775,4528.767340041009,2234.985445249833,4645.324833807319,1.099543327826688,6.320535141228949,-4.115274514
21545.41747930405,4606.586587789747,2808.240396611851,4239.733364480887,0.577293107430897,6.032220855549405,-4.624641943
21545.41855233878,4635.634754390128,3351.640452490331,3789.240768412312,0.04874697153502044,5.679945386390295,-5.085092968
21545.41962513687,4615.609916155436,3859.444601845356,3298.627273091503,-0.480496582,5.267412204574835,-5.491711421
21545.42069771797,4546.728156292447,4326.2897439039,2773.095826294722,-1.004820503,4.798972924479026,-5.84014547
21545.4217701065,4429.721192401363,4747.247247347575,2218.216930065164,-1.518650042,4.279583724458937,-6.126658114
21545.42284234021,4265.82696473403,5117.877609120569,1639.864791848099,-2.016518026,3.714749242060092,-6.348172783
21545.42391443934,4056.781111358132,5434.266573811984,1044.171601125606,-2.493111543,3.110480169912503,-6.50230388
21545.4249864593,3804.789295611413,5693.083137501251,437.43367261625,-2.943355625,2.473199145882263,-6.587394894
21545.42605841513,3512.519381517868,5891.593829840227,-173.9134368,-3.362437997,1.80971270568358,-6.602529526
21545.42713036462,3183.053685351946,6027.711536585934,-783.4100716,-3.745898405,1.127085888706549,-6.547549558
21545.42820234452,2819.871666772719,6100.00271483827,-1384.604935,-4.089652514,0.4326007204156194,-6.423052377
21545.42927439219,2426.808094749731,6107.707930278535,-1971.135812,-4.390046732,-0.266338832,-6.2303854
21545.43034654391,2008.012719100726,6050.749250290527,-2536.796127,-4.643897488,-0.962289302,-5.971628977
21545.43141884033,1567.903918037875,5929.729735727876,-3075.603182,-4.848525754,-1.647854254,-5.64956848
21545.43249129368,1111.135612165288,5745.931288838056,-3581.845337,-5.001778787,-2.315745142,-5.267670864
21545.43356394991,642.5222511018045,5501.292123394863,-4050.172453,-5.102061229,-2.958899473,-4.830022806
21545.43463682068,167.0167090591098,5198.396706477235,-4475.619646,-5.148338537,-3.570513405,-4.341305866
21545.43570992848,-310.3608874,4840.440350682743,-4853.680312,-5.140150497,-4.144140227,-3.806726494
21545.43678328015,-784.5642257,4431.202466656229,-5180.3426,-5.077610785,-4.673740652,-3.231969278
21545.43785686971,-1250.57502,3975.008344981043,-5452.134808,-4.961404674,-5.153746332,-2.623135379
21545.43893069995,-1703.465152,3476.675025417484,-5666.167945,-4.792776872,-5.579124412,-1.986665413
21545.44000477545,-2138.44463,2941.462151771879,-5820.161878,-4.573514575,-5.945420207,-1.329275162
21545.44107908225,-2550.903342,2375.02761909401,-5912.466654,-4.305931716,-6.248792415,-0.65789983
21545.44215360775,-2936.467801,1783.359773210921,-5942.08453,-3.992841694,-6.486057569,0.0203871285923941
21545.44322832581,-3291.041874,1172.723225509931,-5908.680749,-3.637533182,-6.65471723,0.6984349499770186
21545.44430322258,-3610.859055,549.5791926617652,-5812.588075,-3.24372979,-6.752987632,1.36910254420347
21545.44537828266,-3892.516737,-79.47453511,-5654.802628,-2.815557203,-6.779813685,2.025320194833392
21545.44645348141,-4133.010935,-707.7678891,-5436.976445,-2.35750702,-6.734882034,2.660155269456909
21545.44752879191,-4329.771449,-1328.632635,-5161.401719,-1.874391351,-6.618629027,3.266886895601331
21545.44860422417,-4480.695106,-1935.494957,-4830.975297,-1.371277279,-6.432232762,3.839095812156771
21545.44967973203,-4584.154099,-2521.892014,-4449.195732,-0.853479582,-6.177618907,4.370680803715899
21545.45075531424,-4639.029868,-3081.598088,-4020.098071,-0.326460694,-5.857430365,4.855978968120853
21545.45183095229,-4644.717393,-3608.656381,-3548.230967,0.2041965282410605,-5.475015281,5.289795280125957
21545.45290663175,-4601.135658,-4097.455312,-3038.602309,0.7328576194344298,-5.03439242,5.66747280686779
21545.45398234611,-4508.728579,-4542.790558,-2496.623756,1.25389903161074,-4.540209682,5.984947340262624
21545.45505800216,-4368.474167,-4939.887689,-1928.103291,1.76172554520916,-3.997745396,6.238774498304887
21545.45613356809,-4181.864821,-5284.519895,-1339.108547,2.250906650538379,-3.412786745,6.426220112797954
21545.45720904052,-3950.885927,-5573.032969,-735.9121554,2.716220698913315,-2.791572952,6.545273607893916
21545.45828438712,-3678.004447,-5802.367474,-124.9543526,3.152689099580785,-2.140756819,6.594663432316176
21545.45935965309,-3366.114751,-5970.113858,487.2874202777498,3.555675902295663,-1.467265431,6.573876790443085
21545.46043489862,-3018.515008,-6074.51161,1094.332881939373,3.920907459879721,-0.778255507,6.483147873228678
21545.46151019295,-2638.87262,-6114.462707,1689.762460129684,4.244514224418173,-0.081038364,6.323450954302941
21545.46258558597,-2231.196209,-6089.5413,2267.267730764323,4.523063032332582,0.616980796746519,6.096492492549753
21545.46366112333,-1799.790367,-6000.001722,2820.725717642772,4.753599620021673,1.308392317770551,5.804692060869423
21545.4647368623,-1349.204516,-5846.773864,3344.270325039548,4.933681692526936,1.985871678113132,5.451149134188516
21545.46581274475,-884.2405866,-5631.478686,3832.295537524977,5.061387674010021,2.642179689246207,5.039655672244201
21545.46688862544,-409.8955464,-5356.434818,4279.546417208475,5.135364140972197,3.270269291504594,4.574668300224949
21545.46796448222,68.78675990354132,-5024.584195,4681.269667181011,5.154857939847367,3.86348979693729,4.061168757363825
21545.46904028737,546.7170587066807,-4639.474904,5033.200387233492,5.11969681850383,4.415574681636306,3.504646198012169
21545.47011601713,1018.819550751098,-4205.21887,5331.610416477372,5.030287330710082,4.920710391402361,2.911030895835136
21545.47119164818,1480.084418997054,-3726.44732,5573.345191871496,4.887606071218491,5.373591375674136,2.286630666559543
21545.47226716197,1925.622578398848,-3208.258154,5755.856477408497,4.693185018546195,5.769472534104775,1.638060937550869
21545.47334253637,2350.713436995014,-2656.164728,5877.226049282221,4.449094000612316,6.104210394831098,0.9721808513814673
21545.47441773628,2750.851202347608,-2076.04289,5936.185605682382,4.157921362220908,6.374300842729034,0.2960298512672174
21545.47549274934,3121.805602777115,-1474.049642,5932.131915677241,3.822737653961589,6.576921824957818,-0.383265327
21545.47656754808,3459.651601952497,-856.5780596,5865.129408027515,3.447074111399565,6.709949824214602,-1.058537885
21545.47764211603,3760.819678689508,-230.1758086,5735.909721628748,3.034880370078711,6.771986711618301,-1.722668285
21545.47871644331,4022.130475073098,398.5214626354788,5545.8617861087,2.590486279161885,6.762371752303387,-2.368651949
21545.47979051268,4240.82447406956,1022.851438324975,5297.019378069986,2.118565709076358,6.681190285719539,-2.989660968
21545.48086430988,4414.594356593632,1636.20122264945,4992.039074120191,1.62408729627533,6.529277376126647,-3.579120436
21545.48193784214,4541.611111720385,2232.087164205752,4634.165543277852,1.11225629646168,6.308208661381193,-4.130786145
21545.48301110907,4620.537854508592,2804.206138682854,4227.204800080175,0.5884755577160634,6.020291420490039,-4.638794278
21545.48408413397,4650.546660558627,3346.518457985078,3775.472945299188,0.0582755265662717,5.668537429761201,-5.097740026
21545.48515692258,4631.324564557119,3853.289600285009,3283.766576074609,-0.472723107,5.256647067698644,-5.502718367
21545.48622949611,4563.079051597198,4319.168048194696,2757.299403274133,-0.99888521,4.788964733273883,-5.849395195
21545.48730188064,4446.534728572479,4739.235843069433,2201.650810379361,-1.514617064,4.270437861426833,-6.134052297
21545.48837408796,4282.928815297965,5109.054137617217,1622.717228655266,-2.014419089,3.706576090540949,-6.353627826
21545.48944618154,4073.987528603919,5424.732409538393,1026.613742681567,-2.492977881,3.10335751277059,-6.505766145
21545.49051818336,3821.921490794026,5682.936917643562,419.659240650187,-2.945182558,2.467212117252802,-6.588826853
21545.49159013999,3529.39170047886,5880.947903110507,-191.7263338,-3.36621305,1.804915595519338,-6.601917617
21545.49266209384,3199.486270613243,6016.678954846729,-801.074287,-3.751581524,1.123529155292479,-6.544900068
21545.49373407782,2835.690448731416,6088.700011057111,-1401.932689,-4.097181992,0.4303240163523783,-6.41839367
21545.49480613511,2441.843395836023,6096.25457727331,-1987.946065,-4.399343047,-0.267313372,-6.223766482
21545.49587829776,2022.104527562977,6039.265821964163,-2552.910841,-4.654861006,-0.961950818,-5.963120189
21545.49695060169,1580.904171328689,5918.337704571451,-3090.849289,-4.861038474,-1.646203071,-5.639261816
21545.49802307673,1122.900392619261,5734.748358939272,-3596.067305,-5.015709142,-2.312806789,-5.255671351
21545.499095751,652.9281339040134,5490.436038094113,-4063.21665,-5.117259572,-2.954702035,-4.816458913
21545.50016863432,175.955642380229,5187.983020920017,-4487.34459,-5.164642493,-3.565097841,-4.32632397
21545.50124175557,-302.9842065,4830.578575902001,-4863.961239,-5.157386764,-4.137564465,-3.790485137
21545.50231512141,-778.8284556,4421.996253313093,-5189.069809,-5.095596141,-4.666074877,-3.214639995
21545.50338873952,-1246.54728,3966.548241098933,-5459.217964,-4.979946036,-5.145078008,-2.604892809
21545.50446258481,-1701.182267,3469.05548303993,-5671.526929,-4.811678137,-5.569539027,-1.967709287
21545.50553667718,-2137.931562,2934.762378010476,-5823.738651,-4.592574153,-5.935019674,-1.309803831
21545.50661098941,-2552.161107,2369.324137044433,-5914.220876,-4.324949499,-6.237683315,-0.638125196
21545.50768551116,-2939.480174,1778.71815122347,-5941.997028,-4.011618546,-6.474356146,0.040251255922307
21545.50876022865,-3295.778645,1169.191132867519,-5906.752607,-3.655869,-6.642548923,0.7181816537800302
21545.50983512098,-3617.269388,547.1964642516662,-5808.840052,-3.261431191,-6.740481426,1.388521708849869
21545.51091017482,-3900.532881,-80.6814202,-5649.274968,-2.832436781,-6.767102541,2.044206373107257
21545.5119853648,-4142.548058,-707.7845387,-5429.728657,-2.373386328,-6.722101202,2.678308042858512
21545.51306068097,-4340.731556,-1327.467074,-5152.50709,-1.889094743,-6.605912389,3.284122752116347
21545.51413608822,-4492.957774,-1933.142121,-4820.537357,-1.384662187,-6.419719853,3.855215914490876
21545.51521159013,-4597.592712,-2518.387678,-4437.319993,-0.865394486,-6.165439634,4.385524645383659
21545.51628716213,-4653.502014,-3076.977208,-4006.912532,-0.336780616,-5.84571529,4.869386868245424
21545.51736277701,-4660.070335,-3602.96208,-3533.882095,0.1955751511907628,-5.46389431,5.301619799610386
21545.51843844061,-4617.207764,-4090.752403,-3023.240366,0.726030215308947,-5.023982676,5.677591709502562
21545.51951413902,-4525.350343,-4535.150986,-2480.412889,1.248938225654149,-4.530623421,5.993253339086779
21545.52058977512,-4385.470802,-4931.392261,-1911.218809,1.758682080666862,-3.989088347,6.245179069824379
21545.52166533019,-4199.055555,-5275.26314,-1321.725785,2.249816845288891,-3.405148039,6.430657848188236
21545.52274080645,-3968.085532,-5563.117611,-718.2080834,2.71710186638443,-2.785026764,6.547699079948491
21545.52381615989,-3695.029162,-5791.898806,-107.1156302,3.155531767015082,-2.135371773,6.59505010262009
21545.52489143109,-3382.783915,-5959.202002,505.0700606147892,3.560447849727257,-1.463100754,6.572219815764279
21545.5259666888,-3034.649118,-6063.272317,1111.874084333696,3.927559035502795,-0.775352142,6.479463775065607
21545.52704199062,-2654.301579,-6103.013976,1706.872806627548,4.252971928656143,-0.079431287,6.317778879556225
21545.52811738031,-2245.760259,-6078.004633,2283.759279246851,4.533233491549685,0.6172664161896443,6.088895375588985
21545.52919293123,-1813.328217,-5988.498486,2836.431706155079,4.765378315394681,1.307363409020005,5.79524703661682
21545.5302686789,-1361.574075,-5835.425919,3359.020677143169,4.946941764136471,1.983535271839121,5.439957887683098
21545.53134458042,-895.3057872,-5620.403702,3845.937418775804,5.075988741180087,2.638566405519321,5.026833131754267
21545.53242048805,-419.5352463,-5345.746554,4291.936737261004,5.151149880633854,3.265421490145343,4.560346429933688
21545.53349636334,60.67118852710537,-5014.396531,4692.271882510267,5.171658456787442,3.857453603505089,4.04550237653506
21545.5345721733,540.2054916115749,-4629.89971,5042.692190042339,5.137333089891557,4.408407172857064,3.487808052188998
21545.53564790675,1013.980400228463,-4196.358019,5339.49069539606,5.048572199703464,4.912488009353111,2.893200079839968
21545.53672354435,1476.970006093279,-3718.393292,5579.530897718732,4.906344985806713,5.36440343118302,2.267994077312904
21545.53779906734,1924.266665362489,-3201.094543,5760.282008012818,4.712178119881137,5.759417887748483,1.618813505057873
21545.53887443778,2351.12476620356,-2649.973702,5879.842644124842,4.468142157162878,6.093391887733819,0.9525334457394731
21545.53994964015,2753.027625892261,-2070.886501,5936.966376046618,4.176820691903353,6.362835703356724,0.27618538752239
21545.54102464973,3125.721593779602,-1469.985487,5931.068631033019,3.841288928117223,6.564930600557996,-0.403094263
21545.54209944843,3465.266430052573,-853.6469672,5862.233462269464,3.465078838039536,6.697560198507671,-1.078144716
21545.54317401167,3768.072051587333,-228.4112009,5731.212447437338,3.052148560832432,6.759329311670366,-1.741843582
21545.54424833113,4030.942533150541,399.0993633601897,5539.4139764529,2.606835408180949,6.749580554416008,-2.387191668
21545.54532238322,4251.100967751019,1022.231368669967,5288.892455137204,2.133826040270943,6.668401736263545,-3.007364059
21545.54639615758,4426.226221096736,1634.387101653218,4982.322453521941,1.638099405700717,6.516628930930331,-3.595797204
21545.54746967514,4554.477020797778,2229.103383622389,4622.961264573375,1.124867586737815,6.295834063460363,-4.146264792
21545.54854292641,4634.501881290847,2800.084338508711,4214.633102525952,0.59955252660082,6.008322764240941,-4.652910338
21545.54961592874,4665.461404613162,3341.299549108709,3761.671222943843,0.06770401898714574,5.657104988411076,-5.110340926
21545.55068869242,4647.033383763378,3847.028950423546,3268.883809001606,-0.46504184,5.245874987515339,-5.513670095
21545.55176123462,4579.41764689422,4311.930833125572,2741.498168063235,-0.993029372,4.778972645694476,-5.858580472
21545.55283359742,4463.330995670132,4731.104491540853,2185.095295172886,-1.510653251,4.261330220823606,-6.141377624
21545.55390579956,4300.003392048969,5100.121712394553,1605.574944913925,-2.012396615,3.698443119681251,-6.359019285
21545.55497788286,4091.160768536593,5415.092324515189,1009.069688037196,-2.492915055,3.096290064496216,-6.509165238
21545.55604987979,3839.010768147235,5672.693281755944,401.8968407888377,-2.947081501,2.461284104779931,-6.590198174
21545.55712183255,3546.216031556085,5870.209808425919,-209.5189936,-3.37005303,1.800191302911401,-6.601246869
21545.55819379057,3215.865181145503,6005.56140592959,-818.7128197,-3.757323653,1.120055568887847,-6.542194386
21545.55926577914,2851.45019556136,6077.320496993777,-1419.22999,-4.104764164,0.428139431531263,-6.413681948
21545.56033784918,2456.813896790593,6084.733265291312,-2004.722796,-4.408685838,-0.268189493,-6.217097656
21545.56141002877,2036.125134435737,6027.723396085747,-2568.990681,-4.665864649,-0.961510514,-5.954563956
21545.56248234178,1593.829215290981,5906.896184170873,-3106.057071,-4.87358322,-1.644444848,-5.628911461
21545.56355484184,1134.585907558757,5723.525451107534,-3610.248571,-5.029663184,-2.309758306,-5.243631476
21545.56462752829,663.255528594063,5479.551878670944,-4076.214158,-5.132472022,-2.950387064,-4.802862077
21545.56570043259,184.8113951140113,5177.54970619357,-4499.02315,-5.180951686,-3.559566821,-4.311310608
21545.56677356797,-295.6910879,4820.707737073901,-4874.193297,-5.174618731,-4.130871981,-3.774217433
21545.56784694276,-773.1731526,4412.793939500435,-5197.74449,-5.113568119,-4.658289548,-3.197292957
21545.56892057016,-1242.590112,3958.111677691099,-5466.24283,-4.998467472,-5.136283103,-2.586649751
21545.56999442938,-1698.967323,3461.47163332843,-5676.82765,-4.83055173,-5.559830032,-1.948759952
21545.57106853148,-2137.480717,2928.113248616489,-5827.257244,-4.611600074,-5.924498046,-1.290350289
21545.57214285759,-2553.480835,2363.677715974241,-5915.919306,-4.343924408,-6.226461673,-0.618369525
21545.57321738528,-2942.553569,1774.138300498234,-5941.855746,-4.030342654,-6.462551123,0.06009633157781368
21545.57429210349,-3300.571633,1165.729345486328,-5904.772653,-3.674144928,-6.63028477,0.7379041348354968
21545.5753669964,-3623.731498,544.889623217789,-5805.042139,-3.279064668,-6.727888182,1.407914021783098
21545.57644204059,-3908.593371,-81.80277273,-5643.700799,-2.849244291,-6.754313489,2.063058147441278
21545.57752,-4152.124276,-707.7136555,-5422.435914,-2.389185272,-6.709251993,2.696426055288158
21545.57859253206,-4351.719856,-1326.19682,-5143.576594,-1.90372283,-6.593140484,3.301308075567001
21545.57966792885,-4505.2432,-1930.688133,-4810.063628,-1.397962049,-6.407160899,3.8712891576378
21545.58074340628,-4611.044656,-2514.768617,-4425.420061,-0.877231252,-6.15323103,4.400309059479061
21545.58181895877,-4667.979872,-3072.234822,-3993.712391,-0.347025911,-5.833987153,4.882728932388146
21545.58289457042,-4675.42168,-3597.155142,-3519.515705,0.1870384981340666,-5.452766579,5.313384664495349
21545.58397022523,-4633.269963,-4083.939919,-3007.863087,0.719290346232531,-5.01357599,5.687651545728718
21545.58504592648,-4541.952096,-4527.410076,-2464.182525,1.244072385074135,-4.521043668,6.001503779037414
