Rhaegal.A1ModJulian,Rhaegal.EarthMJ2000Eq.X,Rhaegal.EarthMJ2000Eq.Y,Rhaegal.EarthMJ2000Eq.Z,Rhaegal.EarthMJ2000Eq.VX,Rhaegal.EarthMJ2000Eq.VY,Rhaegal.EarthMJ2000Eq.VZ
21545.15535211924,-1302.659319,-6285.323947,2411.901313679691,6.708293455604323,-2.424493629,-2.710806862
21545.15642522242,-674.873787,-6476.323941,2148.162932580901,6.821811517568187,-1.691909791,-2.973312501
21545.15749808809,-40.05701202,-6598.474711,1861.59593712846,6.862856322855625,-0.941234288,-3.204174538
21545.15857074396,595.061249810186,-6650.500179,1555.252077049986,6.83098498179886,-0.180451711,-3.400927321
21545.15964319946,1223.739514740266,-6631.866323,1232.397277082344,6.726533490453545,0.5823266970794205,-3.561465344
21545.16071547413,1839.312920342793,-6542.789752,896.4692031244257,6.550615658408919,1.338970744464377,-3.684072968
21545.16178760566,2435.267975348177,-6384.230751,551.0373440338484,6.305107129681337,2.081425314564163,-3.767442732
21545.1628596389,3005.303742489556,-6157.880021,199.7681794048994,5.992623970788232,2.801789291252686,-3.81068667
21545.16393160394,3543.386206527705,-5866.145348,-153.6062327,5.616501338476563,3.49238647701906,-3.813345393
21545.16500354377,4043.826327246772,-5512.120716,-505.3365454,5.180749905319503,4.14586755502849,-3.775394574
21545.16607549523,4501.329662252931,-5099.5578,-851.6893803,4.690017891947536,4.755277101197807,-3.69724446
21545.16714749597,4911.055501609048,-4632.82485,-1188.988911,4.149538095447389,5.314133365556799,-3.579735328
21545.1682195949,5268.670492350025,-4116.855148,-1513.658566,3.565064386366293,5.816502165134068,-3.424125937
21545.16929182609,5570.384178190674,-3557.106913,-1822.250385,2.94282230363828,6.257046586363076,-3.232082325
21545.17036422327,5812.99507614264,-2959.500646,-2111.485995,2.289434734424606,6.631091655203191,-3.005658151
21545.17143679665,5993.92076186042,-2330.370812,-2378.285482,1.611864823824394,6.934666884676622,-2.747277546
21545.17250958088,6111.235363919628,-1676.37219,-2619.812639,0.9173111953634104,7.164563103699777,-2.459697783
21545.17358260745,6163.681640140012,-1004.424589,-2833.496642,0.2131469893227622,7.318352693680148,-2.145983891
21545.17465587689,6150.685849500258,-321.6586625,-3017.054823,-0.493139698,7.394412560048108,-1.809484716
21545.17572939207,6072.369407239092,364.6794452250608,-3168.525264,-1.194046923,7.391948431300317,-1.453788305
21545.17680316249,5929.545848344234,1047.307787786426,-3286.287569,-1.882141003,7.310999175726243,-1.082681299
21545.17787718652,5723.713900896236,1718.974370277083,-3369.077763,-2.550122952,7.152434647976053,-0.700114459
21545.17895145878,5457.042622035566,2372.538826607058,-3416.003587,-3.19090976,6.917946373457805,-0.31015866
21545.18002595302,5132.354925670104,3001.0386609086,-3426.554653,-3.797698991,6.610034660012287,0.08303167621849651
21545.18110066082,4753.08821460887,3597.787121825301,-3400.609791,-4.364062735,6.231972845829697,0.4752763852788222
21545.18217556337,4323.265131836497,4156.427706275527,-3338.437414,-4.883997884,5.787778563203053,0.8624032943147117
21545.18325063367,3847.452103969881,4671.004763524539,-3240.694164,-5.351991477,5.282173021070292,1.240292921169986
21545.18432585333,3330.703770138277,5136.035960385779,-3108.416898,-5.763086243,4.72052404573374,1.60492779370416
21545.18540121218,2778.507598422763,5546.568882587771,-2943.010333,-6.112930068,4.108787679476424,1.952434011731924
21545.18647668292,2196.738341922819,5898.224200068005,-2746.235902,-6.397813288,3.453460184992853,2.279113735237177
21545.18755224498,1591.583966189469,6187.253102204321,-2520.190123,-6.614717311,2.761497695174811,2.581492399634524
21545.18862786856,969.4879779078765,6410.57298570806,-2267.285192,-6.761343379,2.04025278503133,2.856351141376687
21545.18970355268,337.0584114911067,6565.807909821649,-1990.214007,-6.836142112,1.297371317913069,3.100770644343065
21545.19077928409,-298.9794233,6651.303132841991,-1691.930116,-6.838322466,0.5407384426265835,3.312150861531586
21545.19185504855,-931.8608556,6666.14672652056,-1375.614102,-6.767864042,-0.221611774,3.488242523496529
21545.19293076435,-1554.816115,6610.185538151857,-1044.660479,-6.625529548,-0.981535071,3.627164351761301
21545.19400638937,-2161.207835,6484.032925909648,-702.6100194,-6.41285472,-1.730941834,3.727443858614819
21545.19508187034,-2744.574314,6289.05972165184,-353.1251241,-6.132133566,-2.461850639,3.788024816821871
21545.19615721496,-3298.737679,6027.362456847938,0.0739765848934546,-5.786371116,-3.166523457,3.808280899892012
21545.19723247562,-3817.853832,5701.726989361025,353.2448253642171,-5.379239096,-3.837531282,3.788011444780316
21545.19830770068,-4296.44418,5315.60507463115,702.6455149572377,-4.91504726,-4.467795984,3.727438532839665
21545.19938296498,-4729.463566,4873.066720353309,1044.582517108379,-4.398684587,-5.050679073,3.627201788784505
21545.20045832443,-5112.330114,4378.774376446011,1375.433159421721,-3.835588136,-5.580021311,3.488353533841084
21545.20153383979,-5440.982534,3837.928211087937,1691.69002265178,-3.231678243,-6.050219167,3.312347072792373
21545.20260955202,-5711.914646,3256.226763266046,1989.989531318927,-2.593312802,-6.45627141,3.101026345461506
21545.20368538381,-5922.20052,2639.870895239477,2267.123801505948,-1.927287787,-6.793808238,2.856634184452097
21545.20476121133,-6069.567746,1995.471417554604,2520.103537611267,-1.240731902,-7.059191394,2.581786509084989
21545.20583700547,-6152.443727,1329.890940911059,2746.225439503819,-0.540937174,-7.249590538,2.279407379232192
21545.20691274991,-6169.945925,650.2111251017886,2943.076477178486,0.1646728063660431,-7.362974935,1.952710397309699
21545.20798843384,-6121.887868,-36.33924992,3108.556975636468,0.8686169578757672,-7.398129634,1.605165413415616
21545.20906403582,-6008.781568,-722.4510983,3240.900448312764,1.563424704724965,-7.354666898,1.240466979976109
21545.21013953516,-5831.832999,-1400.82019,3338.694962092511,2.241721814538209,-7.233032132,0.8624922109325233
21545.21121488345,-5592.936123,-2064.207903,3400.89699221732,2.896290691431925,-7.03450523,0.4752703204851298
21545.21229009251,-5294.6335,-2705.573096,3426.847965763404,3.520199856316663,-6.761171747,0.08290867934973802
21545.21336512616,-4940.111396,-3318.080436,3416.274121705993,4.106810401127031,-6.415919523,-0.310411648
21545.21443995722,-4533.155355,-3895.209624,3369.294183789987,4.649881942673342,-6.002401715,-0.700500168
21545.21551456716,-4078.107472,-4430.824223,3286.416702034529,5.143637486631685,-5.524996816,-1.083201211
21545.21658893859,-3579.82171,-4919.232698,3168.534216910599,5.582820568120228,-4.988765462,-1.454435135
21545.21766306363,-3043.607489,-5355.252553,3016.912310251571,5.962754675146273,-4.399393581,-1.810244468
21545.21873693807,-2475.174656,-5734.261713,2833.175802829357,6.279390295387954,-3.763135317,-2.146833812
21545.21981054982,-1880.578786,-6052.244015,2619.293467056489,6.529346487739181,-3.086755233,-2.460607163
21545.22088389981,-1266.145234,-6305.839079,2377.55315182111,6.70995464328717,-2.377444878,-2.748213395
21545.22195698789,-638.4087027,-6492.372672,2110.539362029459,6.81928442825737,-1.642754785,-3.006578427
21545.22302984607,-4.023858252,-6609.888434,1821.096513094441,6.856167417027298,-0.890490817,-3.232946029
21545.22410246653,630.2632921948259,-6657.157701,1512.316947025311,6.820206086373714,-0.128680268,-3.424891913
21545.22517489018,1257.739022824207,-6633.700945,1187.483942620102,6.711781867722803,0.6345763161888461,-3.580368867
21545.22624714478,1871.756181120721,-6539.784472,850.0532096818446,6.532049052907336,1.391149256057742,-3.697715946
21545.22731926817,2465.817586962358,-6376.417733,503.6096271862369,6.282922138270484,2.132983852918225,-3.775680866
21545.22839129513,3033.636588566404,-6145.342766,151.8333958301171,5.967057351171397,2.852178329083314,-3.813432182
21545.22946325968,3569.204619558786,-5849.016126,-201.5394371,5.587824666288829,3.54107147837028,-3.810569291
21545.23053520135,4066.857337270795,-5490.580885,-552.7584726,5.149268927891506,4.192329916769018,-3.767126743
21545.23160716121,4521.331460653528,-5073.833513,-898.0971433,4.656066203557951,4.799024494325684,-3.683573125
21545.23267917719,4927.817760080819,-4603.185674,-1233.890342,4.113474783577041,5.354702257967393,-3.560805953
21545.23375128263,5282.01157075416,-4083.619205,-1556.572664,3.527279012541471,5.853455683400906,-3.400142146
21545.23482352635,5580.163858220857,-3520.623674,-1862.721715,2.903714751423808,6.289994133865862,-3.203299737
21545.23589593116,5819.107877336065,-2920.159738,-2149.081924,2.249424846659792,6.659681453492039,-2.972385491
21545.23696853188,5996.304389776624,-2288.57793,-2412.610019,1.571366090502398,6.95860117262238,-2.70986543
21545.2380413553,6109.862958410737,-1632.562632,-2650.501421,0.8767458974362828,7.183588576076955,-2.418541318
21545.23911440217,6158.56347923048,-959.0742327,-2860.217242,0.1729575885977753,7.332262653579058,-2.101526384
21545.24018769218,6141.874488192976,-275.2484291,-3039.521396,-0.53252759,7.40305935356823,-1.762199373
21545.2412612202,6059.957330097548,411.6520413972669,-3186.496111,-1.232211533,7.395240428730572,-1.404180811
21545.24233500396,5913.663660288275,1094.344325122608,-3299.570133,-1.918679427,7.308901931889442,-1.0312791
21545.24340903007,5704.531468053001,1765.568256674332,-3377.528558,-2.584642664,7.144972511325561,-0.647467993
21545.24448329969,5434.764801323335,2418.19244986524,-3419.531721,-3.223044459,6.905200697878304,-0.256829135
21545.24555780963,5107.2124714226,3045.277722085561,-3425.121838,-3.82712074,6.592135741943736,0.1364844208595754
21545.24663252736,4725.348518242057,3640.137579903486,-3394.229701,-4.390457983,6.209110746648813,0.5282825239136535
21545.24770743699,4293.222731639306,4196.437293232212,-3327.176725,-4.907086778,5.760195298334534,0.9143987932020101
21545.24878251351,3815.425457926355,4708.24702792004,-3224.671611,-5.371529901,5.25015988246243,1.290725098857616
21545.24985774412,3297.029733248889,5170.115954130051,-3087.801222,-5.778869215,4.684416196465628,1.653262237778922
21545.25093309238,2743.554035405946,5577.114990196285,-2918.0233,-6.124783271,4.068978680836473,1.998149866048897
21545.25200855759,2160.873875027267,5924.913533532421,-2717.142479,-6.405613532,3.410368987449978,2.321726642439251
21545.25308410042,1555.197254969215,6209.798413533033,-2487.302894,-6.618379938,2.715590194476788,2.620545440812612
21545.25415972172,932.9559737766818,6428.738862994047,-2230.950603,-6.760833095,1.992005353723166,2.891433425790024
